,raceId,year,circuitId,name,date,time,url,quali_date,quali_time,sprint_date,sprint_time,lat,lng,race_temp,race_precip,race_humidity,race_condition,quali_temp,quali_precip,quali_humidity,quali_condition
453,1065,2021,14,Italian Grand Prix,2021-09-12,13:00:00,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,2021-09-10,,2021-09-11,,45.6156,9.28111,25.3,0.0,46.96666666666666,Clear,20.6,0.0,61.3,Partially cloudy
454,1089,2022,14,Italian Grand Prix,2022-09-11,13:00:00,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-10,14:00:00,,,45.6156,9.28111,25.799999999999997,0.0,36.953333333333326,Clear,26.899999999999995,0.0,41.01666666666667,Partially cloudy
455,14,2009,15,Singapore Grand Prix,2009-09-27,12:00:00,http://en.wikipedia.org/wiki/2009_Singapore_Grand_Prix,,,,,1.2914,103.864,32.0,0.0,61.32333333333333,Partially cloudy,32.1,0.0,66.20666666666666,Partially cloudy
456,32,2008,15,Singapore Grand Prix,2008-09-28,12:00:00,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix,,,,,1.2914,103.864,31.96666666666667,0.0,61.11333333333334,Partially cloudy,31.53333333333333,0.0,61.203333333333326,Partially cloudy
457,351,2010,15,Singapore Grand Prix,2010-09-26,12:00:00,http://en.wikipedia.org/wiki/2010_Singapore_Grand_Prix,,,,,1.2914,103.864,32.56666666666667,0.0,54.553333333333335,Partially cloudy,27.866666666666664,0.8866666666666667,86.17333333333333,Partially cloudy
458,854,2011,15,Singapore Grand Prix,2011-09-25,12:00:00,http://en.wikipedia.org/wiki/2011_Singapore_Grand_Prix,,,,,1.2914,103.864,32.4,0.0,60.336666666666666,Partially cloudy,31.7,0.0,62.276666666666664,Partially cloudy
459,873,2012,15,Singapore Grand Prix,2012-09-23,12:00:00,http://en.wikipedia.org/wiki/2012_Singapore_Grand_Prix,,,,,1.2914,103.864,32.56666666666666,0.0,58.96666666666667,Partially cloudy,31.76666666666667,0.0,57.946666666666665,Partially cloudy
460,893,2013,15,Singapore Grand Prix,2013-09-22,12:00:00,http://en.wikipedia.org/wiki/2013_Singapore_Grand_Prix,,,,,1.2914,103.864,32.266666666666666,0.0,60.56333333333333,Partially cloudy,31.899999999999995,0.0,65.71,Partially cloudy
461,913,2014,15,Singapore Grand Prix,2014-09-21,12:00:00,http://en.wikipedia.org/wiki/2014_Singapore_Grand_Prix,,,,,1.2914,103.864,31.833333333333332,0.0,58.28,Partially cloudy,29.633333333333336,0.0,68.22666666666667,Partially cloudy
462,939,2015,15,Singapore Grand Prix,2015-09-20,12:00:00,http://en.wikipedia.org/wiki/2015_Singapore_Grand_Prix,,,,,1.2914,103.864,32.5,0.0,61.67333333333334,Partially cloudy,32.93333333333333,0.0,59.88333333333333,Partially cloudy
463,962,2016,15,Singapore Grand Prix,2016-09-18,12:00:00,http://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,,,,,1.2914,103.864,32.86666666666667,0.0,59.87,Partially cloudy,32.3,0.0,61.42666666666667,Partially cloudy
464,982,2017,15,Singapore Grand Prix,2017-09-17,12:00:00,http://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,,,,,1.2914,103.864,32.46666666666666,0.0,53.61000000000001,Partially cloudy,31.0,0.0,65.02,Partially cloudy
465,1003,2018,15,Singapore Grand Prix,2018-09-16,12:10:00,http://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix,,,,,1.2914,103.864,30.433333333333337,0.0,57.32,Partially cloudy,30.833333333333332,0.0,57.13333333333333,Partially cloudy
466,1024,2019,15,Singapore Grand Prix,2019-09-22,12:10:00,http://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix,,,,,1.2914,103.864,33.06666666666666,0.0,54.27333333333333,Partially cloudy,29.433333333333334,0.0,61.93333333333334,Partially cloudy
468,15,2009,22,Japanese Grand Prix,2009-10-04,05:00:00,http://en.wikipedia.org/wiki/2009_Japanese_Grand_Prix,,,,,34.8431,136.541,17.725,0.0,78.36,Clear,20.625,0.0,82.13,Clear
469,69,2006,22,Japanese Grand Prix,2006-10-08,14:00:00,http://en.wikipedia.org/wiki/2006_Japanese_Grand_Prix,,,,,34.8431,136.541,20.299999999999997,0.0,50.82,Clear,20.233333333333334,0.0,55.01,Clear
470,88,2005,22,Japanese Grand Prix,2005-10-09,14:00:00,http://en.wikipedia.org/wiki/2005_Japanese_Grand_Prix,,,,,34.8431,136.541,23.233333333333334,0.0,50.78,Clear,21.333333333333332,0.0,91.42666666666668,Clear
471,106,2004,22,Japanese Grand Prix,2004-10-10,,http://en.wikipedia.org/wiki/2004_Japanese_Grand_Prix,,,,,34.8431,136.541,22.2,2.1,83.66,Rain,19.8,81.66,88.51,Rain
472,123,2003,22,Japanese Grand Prix,2003-10-12,,http://en.wikipedia.org/wiki/2003_Japanese_Grand_Prix,,,,,34.8431,136.541,20.3,0.37,84.94,Rain,18.9,0.78,76.15,Rain
473,140,2002,22,Japanese Grand Prix,2002-10-13,,http://en.wikipedia.org/wiki/2002_Japanese_Grand_Prix,,,,,34.8431,136.541,19.1,0.0,64.69,Clear,18.6,0.0,67.39,Clear
474,157,2001,22,Japanese Grand Prix,2001-10-14,,http://en.wikipedia.org/wiki/2001_Japanese_Grand_Prix,,,,,34.8431,136.541,17.8,0.0,61.77,Clear,18.5,0.02,63.8,Rain
475,173,2000,22,Japanese Grand Prix,2000-10-08,,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix,,,,,34.8431,136.541,19.5,5.68,78.15,Rain,19.2,0.0,68.09,Clear
476,190,1999,22,Japanese Grand Prix,1999-10-31,,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix,,,,,34.8431,136.541,15.6,0.0,69.69,Clear,17.6,0.01,63.92,Rain
477,206,1998,22,Japanese Grand Prix,1998-11-01,,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix,,,,,34.8431,136.541,16.6,0.0,76.24,Clear,18.1,0.0,76.54,Clear
478,222,1997,22,Japanese Grand Prix,1997-10-12,,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix,,,,,34.8431,136.541,15.3,0.0,56.62,Clear,17.9,0.0,69.5,Clear
479,239,1996,22,Japanese Grand Prix,1996-10-13,,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix,,,,,34.8431,136.541,18.8,0.0,78.54,Clear,17.8,0.0,84.46,Clear
480,255,1995,22,Japanese Grand Prix,1995-10-29,,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix,,,,,34.8431,136.541,16.6,0.0,76.9,Clear,14.6,0.0,67.09,Clear
481,271,1994,22,Japanese Grand Prix,1994-11-06,,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix,,,,,34.8431,136.541,15.9,0.0,89.06,Clear,14.4,0.0,70.23,Clear
482,287,1993,22,Japanese Grand Prix,1993-10-24,,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix,,,,,34.8431,136.541,13.4,0.0,64.05,Clear,14.0,0.0,62.32,Clear
483,303,1992,22,Japanese Grand Prix,1992-10-25,,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix,,,,,34.8431,136.541,15.2,0.0,62.94,Clear,17.4,0.0,89.57,Clear
484,319,1991,22,Japanese Grand Prix,1991-10-20,,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix,,,,,34.8431,136.541,15.5,0.0,58.09,Clear,16.8,0.0,65.54,Clear
485,335,1990,22,Japanese Grand Prix,1990-10-21,,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix,,,,,34.8431,136.541,17.2,0.0,64.17,Clear,16.6,0.0,65.65,Partially cloudy
486,352,2010,22,Japanese Grand Prix,2010-10-10,06:00:00,http://en.wikipedia.org/wiki/2010_Japanese_Grand_Prix,,,,,34.8431,136.541,20.275,0.0,90.4225,Clear,17.75,1.285,92.1325,Clear
487,370,1989,22,Japanese Grand Prix,1989-10-22,,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix,,,,,34.8431,136.541,15.7,0.0,77.53,Partially cloudy,13.3,0.0,68.59,Partially cloudy
488,386,1988,22,Japanese Grand Prix,1988-10-30,,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,,,,,34.8431,136.541,10.2,0.0,60.54,Clear,9.9,0.0,63.07,Partially cloudy
489,402,1987,22,Japanese Grand Prix,1987-11-01,,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix,,,,,34.8431,136.541,13.6,0.0,73.89,Partially cloudy,17.4,0.0,75.24,Partially cloudy
490,855,2011,22,Japanese Grand Prix,2011-10-09,06:00:00,http://en.wikipedia.org/wiki/2011_Japanese_Grand_Prix,,,,,34.8431,136.541,14.7,0.0,76.77000000000001,Clear,14.399999999999999,0.0,74.405,Clear
491,874,2012,22,Japanese Grand Prix,2012-10-07,06:00:00,http://en.wikipedia.org/wiki/2012_Japanese_Grand_Prix,,,,,34.8431,136.541,19.55,0.0,69.8,Clear,18.525,0.0,76.7325,Clear
492,895,2013,22,Japanese Grand Prix,2013-10-13,06:00:00,http://en.wikipedia.org/wiki/2013_Japanese_Grand_Prix,,,,,34.8431,136.541,16.875,0.0,64.325,Clear,22.525000000000002,0.0,59.237500000000004,Clear
493,914,2014,22,Japanese Grand Prix,2014-10-05,06:00:00,http://en.wikipedia.org/wiki/2014_Japanese_Grand_Prix,,,,,34.8431,136.541,18.025000000000002,0.945,94.8475,Clear,21.075000000000003,0.0,63.847500000000004,Clear
494,940,2015,22,Japanese Grand Prix,2015-09-27,05:00:00,http://en.wikipedia.org/wiki/2015_Japanese_Grand_Prix,,,,,34.8431,136.541,21.275000000000002,0.0,90.2625,Clear,20.75,0.0,94.05749999999999,Clear
495,964,2016,22,Japanese Grand Prix,2016-10-09,05:00:00,http://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,,,,,34.8431,136.541,20.375,0.0,90.1575,Clear,21.349999999999998,0.0,90.65,Clear
496,984,2017,22,Japanese Grand Prix,2017-10-08,05:00:00,http://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,,,,,34.8431,136.541,18.15,0.0,92.3425,Clear,17.1,0.0,95.78,Clear
497,1005,2018,22,Japanese Grand Prix,2018-10-07,05:10:00,http://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix,,,,,34.8431,136.541,23.125,0.0,75.78,Clear,23.799999999999997,0.0,90.0,Clear
498,1026,2019,22,Japanese Grand Prix,2019-10-13,05:10:00,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,,,,,34.8431,136.541,20.55,0.0,68.6525,Clear,21.75,0.0,89.16999999999999,Clear
500,16,2009,18,Brazilian Grand Prix,2009-10-18,16:00:00,http://en.wikipedia.org/wiki/2009_Brazilian_Grand_Prix,,,,,-23.7036,-46.6997,20.666666666666668,0.0,87.39,Overcast,17.266666666666666,0.0,93.08999999999999,Overcast
501,35,2008,18,Brazilian Grand Prix,2008-11-02,17:00:00,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix,,,,,-23.7036,-46.6997,21.899999999999995,0.0,86.3,Overcast,18.6,0.0,86.16666666666667,Partially cloudy
